gene,mean_control,mean_7dpi,log2FC,pval,n_control,n_7dpi,FDR,significant
Agt,0.18360221,0.32103983,0.8058325,7.152839026955076e-05,599,503,0.00217787934552065,True
Ugp2,0.4244457,0.6224778,0.5523344,7.298538700387517e-05,599,503,0.0022057927674566987,True
Airn,0.83358294,0.60857767,-0.4538204,7.298579009967019e-05,599,503,0.0022057927674566987,False
Ankrd55,0.36717933,0.5479827,0.57751596,7.664205125303834e-05,599,503,0.0022936805545665405,True
Taco1,0.79480004,1.0470959,0.397686,7.666346424918393e-05,599,503,0.0022936805545665405,False
Fahd1,0.27092683,0.14401764,-0.91118866,7.673710678880705e-05,599,503,0.0022936805545665405,True
Kdm3a,0.24968724,0.39919978,0.6767724,7.76077687719966e-05,599,503,0.0023077147365088563,True
Camk1d,2.0826137,2.2944803,0.13976586,7.77722490857764e-05,599,503,0.0023077147365088563,False
Arl6ip4,0.21298116,0.09368273,-1.1840088,7.858303806887462e-05,599,503,0.002322054511433484,True
F5,0.44229895,0.64101845,0.5352431,7.882464456704351e-05,599,503,0.002322054511433484,True
Cd274,0.10978291,0.22365825,1.0259737,7.94676948131724e-05,599,503,0.0023325769412787297,True
Lncpint,0.8023194,1.0408571,0.37548217,8.087120006103267e-05,599,503,0.002365265206086117,False
Pnpla6,0.08424395,0.17983648,1.0931311,8.252653151903362e-05,599,503,0.0024050589185546944,True
Serpina4-ps1,0.3478885,0.18081474,-0.9437296,8.298815264614944e-05,599,503,0.0024099050732832006,True
Cd44,0.21969008,0.37682128,0.7781369,8.40672343300575e-05,599,503,0.002426703972102526,True
4732465J04Rik,0.24206375,0.39034072,0.6891206,8.41614245226734e-05,599,503,0.002426703972102526,True
Vmp1,1.110037,0.8885149,-0.3211075,8.661911023100205e-05,599,503,0.002488774434806256,False
Fam222b,0.32555953,0.4926656,0.59753716,8.883669228258042e-05,599,503,0.0025435347685117764,True
Irf8,0.10591399,0.22416377,1.0809419,9.087724661847441e-05,599,503,0.0025928613021215076,True
Clca3a1,1.1030884,1.3769853,0.31993875,9.389262545797086e-05,599,503,0.0026695603614531084,False
Ksr2,0.06935937,0.15683335,1.1759107,9.516584456532909e-05,599,503,0.0026963655960176576,True
AI182371,0.7831865,0.570737,-0.4564612,9.572087484883962e-05,599,503,0.0027027070545554716,False
Bbox1,0.10558966,0.20936675,0.98688704,9.697276763533422e-05,599,503,0.002728613047945956,True
Vrk2,0.30554453,0.4794205,0.64973783,0.00010323434714640047,599,503,0.002894818806579477,True
F8,0.22513506,0.3703088,0.7176869,0.0001065131489322674,599,503,0.0029765318331756918,True
Cdc14b,0.18400998,0.3274754,0.83125913,0.00010823555916338807,599,503,0.0030143418524684186,True
Klf15,0.14320786,0.26865882,0.90719426,0.00011440369182812638,599,503,0.003175286140535753,True
Cyth4,0.0830533,0.1703486,1.0354913,0.00011546901111682978,599,503,0.0031939902736045117,True
Cd300a,0.080736734,0.17795482,1.1392386,0.00011629442176217409,599,503,0.0032059543296599343,True
Calcrl,1.4277029,1.673037,0.22875881,0.00011780763599842467,599,503,0.0032367350496536875,False
Marchf1,0.14088796,0.25324526,0.84553283,0.00012007921484181624,599,503,0.003288075144661814,True
Uvrag,1.0189422,1.2564744,0.30228218,0.00012085080590807375,599,503,0.003291418951867079,False
Gpt2,0.30978104,0.47707528,0.62280476,0.00012100804970099555,599,503,0.003291418951867079,True
Dock4,1.0097804,1.2541231,0.3126095,0.00012371468723701036,599,503,0.003353859959647856,False
Ddhd1,0.37422898,0.54494494,0.54206854,0.00012626694505035927,599,503,0.0034117161311620257,True
Sgk1,0.1527544,0.27846703,0.86586636,0.00012765187766157566,599,503,0.003437753537024612,True
Rapgef2,0.60784894,0.81744164,0.427342,0.00013377258173078498,599,503,0.003590737720142123,False
Hsd3b5,0.14723988,0.057360552,-1.3585042,0.00013457607706914687,599,503,0.0036004616028991426,True
Iqgap2,0.8821227,1.1298561,0.3570519,0.00013736260087791877,599,503,0.0036621209720649963,False
Arhgef37,0.09824729,0.20878473,1.0867498,0.00013777832578724925,599,503,0.0036621209720649963,True
Igfbp3,0.3376596,0.51718736,0.61496925,0.00013994417619610355,599,503,0.0037076119407798863,True
Wbp1l,0.3553587,0.5314735,0.5805874,0.00014853199279086393,599,503,0.003922398256224756,True
Adgre4,0.15639767,0.27939463,0.83667934,0.0001490315236098675,599,503,0.003922894298891997,True
Acbd5,0.4254894,0.6044877,0.5064896,0.00015006413385598643,599,503,0.0039373740587294185,True
Ahsg,1.8091226,2.0621312,0.18883601,0.00015331607957255465,599,503,0.004006925796357351,False
Uty,0.5864449,0.7873534,0.42495292,0.00015371760065234228,599,503,0.004006925796357351,False
Mitf,0.3600053,0.5281631,0.5528379,0.00015418807598728041,599,503,0.004006925796357351,True
Gja1,0.06571562,0.15285137,1.2165712,0.00015919335805151502,599,503,0.004123866037144009,True
Abcg8,0.04553167,0.11255321,1.303781,0.00016267776488533645,599,503,0.00420079291602641,True
H2-Ab1,0.14502984,0.26662856,0.878028,0.00016371200143711412,599,503,0.004214163822482181,True
Lair1,0.079102464,0.17237532,1.1227727,0.00016808517185015946,599,503,0.004313128938041828,True
Sqle,0.18494855,0.08709475,-1.0855907,0.00017026894402461567,599,503,0.004355468912980764,True
Tcp11l2,0.12262279,0.23401535,0.93181634,0.00017277469901033605,599,503,0.0044057548247635695,True
Acss2,0.7483613,0.5240726,-0.5138858,0.00017422004079555045,599,503,0.004422037043659073,True
Gsap,0.38897192,0.56689835,0.5433078,0.00017449705000713498,599,503,0.004422037043659073,True
Gm16573,0.23627484,0.39028373,0.72381645,0.0001799713321240578,599,503,0.004546644179976197,True
Pxdn,0.3096263,0.47440347,0.6154247,0.0001815708459329542,599,503,0.004568664514928003,True
Epas1,0.45952305,0.6539871,0.5090317,0.00018199416461365725,599,503,0.004568664514928003,True
Capza1,0.2868326,0.4375918,0.60920346,0.0001825226264542315,599,503,0.004568664514928003,True
Srrm2,2.3126516,2.510817,0.11860402,0.00018629081544111224,599,503,0.0046487249357782135,False
Tnfaip2,0.178225,0.29636726,0.73336375,0.00019255412476921427,599,503,0.004790370908892648,True
Cmip,0.7590369,0.9790577,0.36718115,0.00019346535412910688,599,503,0.004798411214873897,False
Ecm1,0.99156606,1.2438257,0.32697403,0.00019695267880158026,599,503,0.004870102603093621,False
Slc25a25,0.22400233,0.3489572,0.63930583,0.00019799982628306982,599,503,0.004881204176646072,True
Sds,0.41660258,0.60202163,0.53103703,0.00019999087746358596,599,503,0.004911517017799522,True
Pon1,0.47450554,0.66818273,0.49372977,0.00020043323124108343,599,503,0.004911517017799522,False
Gpcpd1,0.6454957,0.84912264,0.39551178,0.00020463803914071705,599,503,0.004997250475079978,False
Nfkbia,0.36077186,0.522081,0.5330634,0.00020515672906271969,599,503,0.004997250475079978,True
Zfand4,0.35152358,0.52450967,0.5772127,0.00020806020319740469,599,503,0.005052890649079828,True
Ell2,0.31764188,0.48325494,0.60522777,0.00020927141516025694,599,503,0.005059904704192956,True
Cyp4a12a,0.12514666,0.041464567,-1.5913459,0.00020995674091188184,599,503,0.005059904704192956,True
Anks1,0.32006973,0.47791097,0.57820684,0.00021020927631389854,599,503,0.005059904704192956,True
Ifi213,0.21601631,0.3497201,0.69480515,0.00021369111213544883,599,503,0.005117019828269124,True
Hhex,0.39624688,0.2354297,-0.75085455,0.00021383624527448176,599,503,0.005117019828269124,True
Tcirg1,0.21556017,0.3443758,0.6756428,0.0002167861718163594,599,503,0.005168165458423039,True
Ptprj,0.93367565,1.1770478,0.33414763,0.00021724028826459587,599,503,0.005168165458423039,False
Fkbp5,0.28253552,0.43230292,0.6134335,0.00022161632490114746,599,503,0.005256945381376056,True
Unc93b1,0.2563474,0.41055948,0.6792797,0.00022807210365329215,599,503,0.005394401060321345,True
Gbp3,0.1868341,0.32448074,0.7960476,0.00023526118064989626,599,503,0.005548356167928189,True
Ip6k2,0.25141618,0.39770618,0.6614145,0.00024698498081708256,599,503,0.005808061796736004,True
Pgap1,0.080846846,0.18144466,1.1652777,0.00024917186903309415,599,503,0.005842650722155312,True
Msr1,0.14951845,0.27709725,0.88962483,0.0002524647925433576,599,503,0.005902901739695696,True
Map3k13,0.23859163,0.3811192,0.67547274,0.0002664037634322578,599,503,0.006211013456020639,True
Abr,0.1477387,0.2584925,0.8066564,0.00027558066407872564,599,503,0.006406661592257554,True
Nnmt,0.24014644,0.38737068,0.68957204,0.00027782500451992685,599,503,0.0064404887411437595,True
Lcn2,0.19670565,0.09220759,-1.0922505,0.00028055178959123216,599,503,0.006485276495933299,True
Myo1f,0.13902639,0.26173735,0.9122747,0.0002831534705808505,599,503,0.006526927457456894,True
Ptgs1,0.09105007,0.17641705,0.9534918,0.00028516197649463556,599,503,0.006554709093510496,True
Slc16a9,0.16844516,0.2963328,0.81456983,0.000291323273140149,599,503,0.006677522215796675,True
Clpx,0.8801246,1.1050339,0.32827747,0.0002923635434580044,599,503,0.006682595279040101,False
Stag2,0.5976686,0.78865224,0.39998507,0.0003074029370714339,599,503,0.0070067261634159245,False
Cebpa,0.1402569,0.0635656,-1.140514,0.00030896300591892165,599,503,0.007022668881054041,True
Per1,0.07242279,0.14470671,0.9976222,0.00031131288301206256,599,503,0.007041557064531958,True
Lpin1,0.18500331,0.30939788,0.7415987,0.00031151986523235745,599,503,0.007041557064531958,True
Prr16,0.92700297,1.1651092,0.32978743,0.0003240832961321248,599,503,0.007305303028834637,False
P4hb,0.3473159,0.21129285,-0.7167373,0.00032757185874207053,599,503,0.007363598808086213,True
Dennd5b,0.7875501,1.0088983,0.35729694,0.0003320835200605578,599,503,0.0074445096804784385,False
Dcaf6,0.46839434,0.65653527,0.4870607,0.0003344947861496169,599,503,0.007463048534502482,False
Cd5l,0.3320234,0.487778,0.554801,0.0003347396769151849,599,503,0.007463048534502482,True
Dhcr7,0.1634651,0.07077153,-1.2065868,0.00033647053987739865,599,503,0.007467149100052384,True
Cacnb2,1.3569611,1.609863,0.24654186,0.0003367537829435389,599,503,0.007467149100052384,False
Olfr1033,1.170393,1.4024899,0.26097694,0.00033916993466852764,599,503,0.007500343270718661,False
Adamts9,0.4309775,0.6084507,0.49743038,0.00034114389111085164,599,503,0.00751506028503266,False
Atg10,0.260684,0.4153133,0.671692,0.0003416773732533232,599,503,0.00751506028503266,True
Cyp2c70,1.1485432,0.94379705,-0.2832293,0.0003471155141707112,599,503,0.00761414676245431,False
Mylip,0.26384825,0.4193625,0.66828674,0.00035466910259973606,599,503,0.007751394126402238,True
Mndal,0.98313165,1.225544,0.31793672,0.00035527223079343586,599,503,0.007751394126402238,False
Tfdp2,0.37711924,0.5430687,0.5259972,0.0003563172294311752,599,503,0.007753462912422372,True
Ednrb,0.61316806,0.81945604,0.41832477,0.0003616825542700767,599,503,0.007849280965010176,False
Cd163,0.08580603,0.16914828,0.9783099,0.00036292571999679596,599,503,0.007855368369161418,True
Vti1a,1.0008373,1.2204689,0.2862021,0.00036855784300442195,599,503,0.007952722220560307,False
Itih3,1.6107806,1.3970596,-0.20535281,0.0003693727599990632,599,503,0.007952722220560307,False
Cxcl1,0.2237261,0.112783514,-0.9875434,0.000371192939924877,599,503,0.007970879973123674,True
Coq10a,0.0903211,0.18446651,1.0294094,0.0003798693471694737,599,503,0.008121040902450994,True
Swap70,0.10478234,0.20075195,0.93736064,0.00038017617950199506,599,503,0.008121040902450994,True
Acap1,0.117903516,0.2129053,0.8520595,0.00038536767396697117,599,503,0.008196485631987596,True
Ntm,2.306536,2.1176214,-0.123277545,0.0003857169709170633,599,503,0.008196485631987596,False
Set,0.1962967,0.089639865,-1.1299498,0.0003950164275616659,599,503,0.008338369698975194,True
Lrrc8d,0.27872092,0.42280954,0.6010104,0.00039531449533906443,599,503,0.008338369698975194,True
Srgap3,0.10569243,0.04184036,-1.3348253,0.0003954594452822794,599,503,0.008338369698975194,True
Aqp9,0.21950483,0.36031806,0.7147615,0.00039777350456216926,599,503,0.008365545869142529,True
Ndst1,0.24163966,0.36650962,0.6007904,0.0004003796289505513,599,503,0.008398708926057836,True
Flcn,0.07026394,0.13768409,0.96950126,0.0004047205555378085,599,503,0.008467999315867994,True
Sorbs2,0.71989703,0.929646,0.36884573,0.0004107572855125834,599,503,0.00857232595852348,False
AW112010,0.16301616,0.2814467,0.78747445,0.00042434762448750847,599,503,0.008833358713821605,True
Syk,0.093891874,0.18700753,0.99325967,0.00042923083234472684,599,503,0.008890263082761436,True
Cyp2c37,0.14250739,0.2618543,0.8772662,0.0004292602517901968,599,503,0.008890263082761436,True
Apoa5,0.6362349,0.45267567,-0.4909898,0.0004321127685299043,599,503,0.008926684028364605,False
Maml2,0.9353608,1.1696597,0.3224632,0.00043466146636628194,599,503,0.008956660519062779,False
Fam76a,0.17216453,0.28205022,0.7118377,0.0004365119870339232,599,503,0.00897213555213303,True
Shmt1,0.1982355,0.32414687,0.70914966,0.00044110550460447025,599,503,0.00904377114967959,True
Dusp10,0.24706616,0.38462684,0.63835317,0.0004468525312208149,599,503,0.009138638232485839,True
Zbtb44,0.18213938,0.30291602,0.73355925,0.00045547896488648505,599,503,0.009291770883684295,True
Adh7,0.17331499,0.07367042,-1.2331142,0.0004676460858319578,599,503,0.00951618967677999,True
Serpina3g,0.075008854,0.16095571,1.100505,0.00048127248659749785,599,503,0.00976911316078503,True
Sord,0.41163996,0.58006716,0.49473524,0.0004828494672480622,599,503,0.00977680310854637,False
Tpm3,0.38727954,0.5413631,0.48311546,0.0004865477060754745,599,503,0.009806102168057858,False
Rnf149,0.11855287,0.21400425,0.85156643,0.00048669992378228336,599,503,0.009806102168057858,True
Rnf169,0.8482595,1.0602795,0.321833,0.0004890977712504308,599,503,0.009807265121047393,False
Gm36264,0.59050137,0.41044527,-0.5246434,0.0004891613853267511,599,503,0.009807265121047393,True
Abi1,0.82164085,1.0441011,0.34564415,0.0005032204697511908,599,503,0.010052628524615081,False
Pitpna,0.36667725,0.5170263,0.49561268,0.0005038633660009275,599,503,0.010052628524615081,False
Kat2b,0.5066787,0.6805419,0.42554003,0.0005058101579713934,599,503,0.010066855826942856,False
Slc25a32,0.06974786,0.14422703,1.0470537,0.0005095738950862462,599,503,0.010117087552077296,True
Ebp,0.22048415,0.11315613,-0.9617399,0.0005117284132093628,599,503,0.010135203523758253,True
4930578G10Rik,0.4752018,0.65880466,0.47122595,0.0005129962448838041,599,503,0.010135712731844654,False
Stk4,0.16063884,0.27840623,0.792991,0.0005282570611979947,599,503,0.01039833035996813,True
Pdk2,0.06732352,0.143024,1.0859417,0.0005289793220370614,599,503,0.01039833035996813,True
Ppp3ca,1.0248023,1.2491589,0.2855861,0.0005310780723723518,599,503,0.01039833035996813,False
Ripor3,0.3965179,0.5534434,0.48094672,0.0005313852647189596,599,503,0.01039833035996813,False
Polr3gl,0.09411765,0.17591272,0.9016105,0.0005430065543352794,599,503,0.01057916853328735,True
Zrsr1,0.10735795,0.045073956,-1.250209,0.0005432195607165931,599,503,0.01057916853328735,True
Thoc2,0.8838948,1.0950712,0.30904663,0.0005523548546728221,599,503,0.010731465747929117,False
Stard9,0.4217023,0.5844689,0.47080618,0.0005608754631370146,599,503,0.010871125366266126,False
Zfhx3,0.7080918,0.9122767,0.36548945,0.0005640258002655602,599,503,0.010906280877172917,False
Zc3h7a,0.6537268,0.8482956,0.37582865,0.0005774226716382701,599,503,0.011138933807490033,False
Adamts5,0.2840343,0.43361208,0.6101646,0.0005847944202502734,599,503,0.0112545341255713,True
Hpgd,0.2680401,0.4022942,0.58562255,0.0005953898191991138,599,503,0.011431484528622984,True
H2-Q10,1.0228676,0.8360059,-0.29100278,0.0005996061247639947,599,503,0.011485413094070885,False
Runx1,0.17701791,0.2854281,0.6889226,0.0006024304747988147,599,503,0.011512488698731446,True
Wwc2,0.8333424,1.0488471,0.3317876,0.0006173403158281918,599,503,0.01174574725662292,False
Irf1,0.22701979,0.35694,0.6526322,0.0006175153888592197,599,503,0.01174574725662292,True
Adamtsl4,0.26105,0.3974123,0.6061209,0.0006253525973348433,599,503,0.011867156265703073,True
Susd6,0.7547203,0.9578683,0.3438447,0.0006329624791837516,599,503,0.011964660506521382,False
Lrmda,1.6524514,1.9191548,0.21585111,0.0006334232032864261,599,503,0.011964660506521382,False
Bcar3,0.15518771,0.25596184,0.7215485,0.0006481785935702732,599,503,0.012209685877589365,True
Tlr4,0.06668785,0.13920175,1.0605558,0.0006493877047639442,599,503,0.012209685877589365,True
Lipc,0.6898897,0.88802284,0.36418435,0.0006565048191291723,599,503,0.012315124882974817,False
St6galnac3,0.11775085,0.21344425,0.85757285,0.0006612174041623493,599,503,0.012375078022854976,True
Nrros,0.10367013,0.19326404,0.89792836,0.0006647876304734943,599,503,0.012386363952172711,True
Skap2,0.5284162,0.7045883,0.41503754,0.0006648563003739764,599,503,0.012386363952172711,False
Col18a1,0.54299533,0.7319506,0.43073788,0.0006698266449096428,599,503,0.012450536269846664,False
Cox7a2,0.21077126,0.11074718,-0.92779034,0.0006832933410971701,599,503,0.01258982903435252,True
Rftn1,0.082982115,0.16597407,0.9992169,0.0006833335910188709,599,503,0.01258982903435252,True
St3gal5,0.5579834,0.7451279,0.41720095,0.0006836879920240396,599,503,0.01258982903435252,False
Xrn2,0.70075154,0.89620733,0.35488465,0.0006840486820363791,599,503,0.01258982903435252,False
Abtb2,0.2903045,0.4300298,0.56670827,0.0006850348151044754,599,503,0.01258982903435252,True
Fdft1,0.32179198,0.19381553,-0.73114824,0.0007000631009532393,599,503,0.012837112143322319,True
Ctsh,0.31480205,0.4505163,0.5169964,0.000704860684042838,599,503,0.012896105788765823,True
Arrb2,0.11119128,0.22245318,0.9998095,0.0007100372397868542,599,503,0.012961753639062035,True
Slc43a2,0.115811534,0.20244344,0.8052072,0.0007329368420486905,599,503,0.013327625959112068,True
Pfkfb1,0.14533319,0.2506707,0.78601223,0.0007333460852501616,599,503,0.013327625959112068,True
Tbc1d19,0.11806046,0.20981212,0.8290381,0.0007382786480622322,599,503,0.013387452818195145,True
Rap1a,0.45616153,0.62015337,0.44299677,0.0007484428298862125,599,503,0.013541670713684022,False
Adgrl4,0.13431433,0.23452035,0.8036412,0.000750898888078847,599,503,0.01355605072283936,True
Ahcy,0.14276029,0.25704458,0.8479747,0.0007568926416982605,599,503,0.013634092618670653,True
Gpatch11,0.05636,0.11821117,1.0672853,0.0007599446132700035,599,503,0.013644750396680299,True
Slc16a6,0.06856994,0.14314629,1.060747,0.0007608286066776392,599,503,0.013644750396680299,True
Gpam,0.44705385,0.30123106,-0.569422,0.0007685938536029993,599,503,0.01375378474868525,True
Pcyt2,1.1524087,0.94002014,-0.29386055,0.000773293238811504,599,503,0.013807599187531449,False
Cobl,0.124220856,0.23675503,0.92993593,0.0007779703618134218,599,503,0.013860781992134327,True
Usp12,0.3123938,0.45960078,0.5568675,0.0007818744042415397,599,503,0.013899989408738482,True
Dgat2,0.25856885,0.38723016,0.58245754,0.000783833740737868,599,503,0.013904528966132614,True
Ttr,2.3527281,2.23451,-0.07437295,0.000790080040250562,599,503,0.013976721844557465,False
Smchd1,0.51030016,0.68422705,0.42305717,0.0007913291044345035,599,503,0.013976721844557465,False
Tmem131,0.4013681,0.5498895,0.4541188,0.0007983741338942282,599,503,0.014070697478567824,False
Thrb,1.0457301,1.287063,0.2995462,0.000804223848891516,599,503,0.01414324699774735,False
Calr,0.44708863,0.30678666,-0.5431776,0.0008090690891129543,599,503,0.014197857563788616,True
Ap3m1,0.28527898,0.42702416,0.5817765,0.000813256051908167,599,503,0.01424070683169666,True
Atp11c,1.1145692,1.3446095,0.27067888,0.0008221709862134593,599,503,0.014365985540689139,False
Alkbh3,0.10106494,0.1854267,0.8749174,0.0008242738159242608,599,503,0.014371953713551214,True
F630028O10Rik,0.053624768,0.12488102,1.2180498,0.0008279928738565434,599,503,0.014406016739167152,True
Atxn1,1.305314,1.5193464,0.21903835,0.000834119640805655,599,503,0.01448173674249818,False
Adck1,0.061843656,0.13320789,1.1057336,0.0008462831414982132,599,503,0.014661720667994522,True
Acnat1,0.27140394,0.4079855,0.5878984,0.0008570686431638617,599,503,0.014799275973071999,True
